t,A,dA_dt
30.114023208618164,0.7124062776565551,-0.0002461633121129
18.051610946655277,0.7120750546455383,9.18505247682333e-05
19.983997344970703,0.7122987508773803,-0.0001363792689517
39.33186721801758,0.712140142917633,2.541570574976504e-05
28.0736141204834,0.7119420170783995,0.0002275108709
50.05001068115234,0.7119392752647399,0.0002303342917002
4.056811332702637,0.7158306241035461,-0.0037537945900112
21.82036399841309,0.712325632572174,-0.0001638275425648
12.470494270324709,0.7122758626937866,-0.0001130523160099
16.251249313354492,0.7130989432334899,-0.0009536811267025
14.330865859985352,0.711506187915802,0.00067179457983
51.49029922485352,0.7124801874160765,-0.0003216204349882
49.7619514465332,0.711957037448883,0.000212182290852
17.87157440185547,0.7120678424835205,9.917619172483681e-05
24.112823486328125,0.712020456790924,0.0001475160242989
15.363072395324709,0.7123785614967346,-0.0002178460999857
34.13482666015625,0.7121045589447021,6.176723400130868e-05
9.26585292816162,0.7122136950492858,-4.959935176884756e-05
32.514503479003906,0.7125613689422607,-0.0004044646921101
37.483497619628906,0.7120758295059204,9.1068068286404e-05
17.067413330078125,0.7125173211097717,-0.0003594826557673
49.66593170166016,0.7119764685630798,0.0001923908421304
44.74494934082031,0.7123278379440307,-0.0001661096321186
50.638126373291016,0.7120885252952575,7.807492511346936e-05
33.29465866088867,0.7121895551681519,-2.4978216970339417e-05
14.198840141296388,0.7114688754081726,0.0007097669295035
12.69853973388672,0.7121543288230896,1.0983593710989226e-05
31.78235626220703,0.7123733162879943,-0.0002124887396348
48.1296272277832,0.7124094367027282,-0.0002493918582331
31.374275207519528,0.7121309041976928,3.4855496778618544e-05
4.488897800445557,0.7146183848381042,-0.0025092307478189
31.65032958984375,0.7122892141342163,-0.0001266652689082
29.609922409057617,0.7128614783287048,-0.0007109832949936
20.65613174438477,0.7121204137802124,4.557436113827862e-05
8.293658256530762,0.712250530719757,-8.716553566046059e-05
36.391277313232415,0.7120335102081298,0.000134189336677
46.34126663208008,0.7121670246124266,-2.0043648873979687e-06
36.69133758544922,0.7119699120521545,0.000199071742827
51.99440002441406,0.7124491333961486,-0.0002898686216212
11.258251190185549,0.7121777534484863,-1.295795664191246e-05
3.76875376701355,0.71701180934906,-0.0049693505279719
12.674534797668455,0.7121694087982177,-4.432603418536019e-06
17.571514129638672,0.7121487259864807,1.6695832528057508e-05
41.396278381347656,0.7122403383255004,-7.678230758756398e-05
39.01980209350586,0.7123567461967468,-0.0001956052874447
42.47649383544922,0.7128468751907348,-0.0006960780010558
25.145029067993164,0.7123811841011047,-0.0002205355995101
1.488297700881958,0.7642295956611633,-0.0559323243796825
42.06841278076172,0.7128185629844666,-0.0006671592709608
27.761552810668945,0.711701989173889,0.0004722464364022
43.66473388671875,0.7120104432106018,0.0001577385846758
21.016202926635746,0.7121326923370361,3.305022619315423e-05
18.53170585632324,0.7122609615325927,-9.782647975953296e-05
30.306060791015625,0.7122512459754943,-8.791597792878747e-05
29.597919464111328,0.7128711342811584,-0.0007208522292785
27.96559333801269,0.7118482589721679,0.0003230964357499
23.64472961425781,0.7119796872138977,0.0001890924322651
3.372674465179444,0.7195023298263549,-0.0075419349595904
17.78755760192871,0.7120786905288696,8.813224849291146e-05
40.11202239990234,0.711671233177185,0.0005036153597757
51.550308227539055,0.7124955654144287,-0.000337315199431
32.05841064453125,0.7125308513641357,-0.0003733078483492
37.39947891235352,0.7120469808578491,0.0001204886939376
5.389077663421631,0.7130592465400695,-0.0009131228434853
0.2640528082847595,0.9176999330520628,-0.2530154585838317
30.630126953125,0.7120688557624816,9.817434329306707e-05
17.331466674804688,0.7122935652732849,-0.0001310910156462
2.9525904655456543,0.7235729098320007,-0.0117743974551558
41.40828323364258,0.7122520208358764,-8.87424248503521e-05
25.433086395263672,0.7124398946762085,-0.0002804564137477
41.21624374389648,0.7120702862739563,9.667825361248106e-05
1.4402880668640137,0.7669603824615479,-0.0590205304324626
6.841368198394776,0.7124021649360656,-0.0002419606171315
23.54870986938477,0.7119867205619812,0.0001819626777432
14.606921195983888,0.7116492986679077,0.000525958603248
2.172434568405152,0.7374109029769897,-0.0264201145619153
11.474294662475586,0.7122307419776917,-6.697102071484551e-05
8.62972640991211,0.7122836709022522,-0.0001209944239235
43.30466079711913,0.7121892571449279,-2.4652055799379013e-05
50.41008377075195,0.7120039463043212,0.000164335782756
23.872774124145508,0.7119841575622557,0.0001845496008172
45.82516479492188,0.7124326825141906,-0.0002730994019657
1.0922183990478516,0.7922327518463134,-0.0883270725607872
