t,A,dA_dt
42.59651947021485,1.6779513359069824,0.0001587911247042
35.16703414916992,1.6770350933074951,0.0005847493885084
53.830764770507805,1.6780343055725098,0.0001202317944262
48.56171417236328,1.677986741065979,0.0001423422945663
35.76715469360352,1.6774501800537107,0.0003918072907254
33.65473175048828,1.6771906614303589,0.0005124298622831
20.932186126708984,1.6783185005187988,-1.1953812645515429e-05
27.845569610595703,1.6787649393081665,-0.0002197371795773
40.29205703735352,1.6778082847595217,0.0002253536513308
21.79636001586914,1.678435444831848,-6.636662146775052e-05
19.815963745117188,1.678077220916748,0.000100277531601
36.235248565673835,1.6778029203414917,0.0002278147730976
26.41728401184082,1.6780854463577273,9.642471559345722e-05
46.96539306640625,1.6779519319534302,0.0001585669961059
13.2386474609375,1.6760436296463013,0.0010452065616846
4.524905204772949,1.5591691732406616,0.0520985126495361
7.957591533660888,1.6531920433044434,0.0115309748798608
6.073214530944824,1.6186974048614502,0.0268975868821144
45.65713119506836,1.6783434152603147,-2.3579312255606052e-05
10.082015991210938,1.6686617136001587,0.0044590597972273
32.16643142700195,1.6783151626586914,-1.0398365702712908e-05
33.31866455078125,1.6774134635925293,0.0004089001158718
8.677735328674316,1.6603935956954956,0.0082526700571179
0.9121824502944946,1.172581672668457,0.1735905855894088
37.1234245300293,1.6783628463745115,-3.257531352574006e-05
44.31286239624024,1.6784651279449463,-8.020657696761192e-05
49.245849609375,1.678272008895874,9.684445103630424e-06
39.631927490234375,1.678164839744568,5.95186538703274e-05
34.122825622558594,1.6769611835479736,0.0006190564599819
26.48929786682129,1.6781076192855835,8.614722901256755e-05
47.20544052124024,1.6778922080993652,0.0001863259385572
27.221445083618164,1.6784298419952393,-6.376004603225738e-05
29.201839447021484,1.679312229156494,-0.0004744903708342
37.735546112060554,1.678575038909912,-0.0001313529792241
48.63372802734375,1.6780133247375488,0.000129997570184
1.380276083946228,1.2496218681335447,0.1553958058357238
9.301860809326174,1.6647826433181765,0.0062428144738078
34.13482666015625,1.6769568920135498,0.0006210426799952
