x1,x2,x3,x4,x5,target
2.161353823949706,5.9611603229704615,5.300200837155998,1.3770832431891342,5.324743389882011,0.3596991311311196
2.266725857647913,0.582389704701832,4.327737268471165,1.5418042353102142,3.937939467087317,0.6191382278008848
3.6205381530722485,1.5926069686206572,5.558004362048424,0.5744311809327067,4.656511771663468,0.443722175059813
3.1401690401299875,2.646781099575204,4.350598534538756,4.77988309580753,5.679960928727315,0.5774104857533103
4.801169503750968,5.813116634097006,0.4430180269497676,1.0823150372813017,5.787082547476209,0.2929000586595145
3.2124160497696432,2.278525626142817,2.9146753720443352,4.900841246265062,3.18484533810006,1.084564422365384
2.620690881761262,2.0724181253692504,2.7327408996239098,1.6955434016224413,3.21434937366978,1.27823891170191
0.9269355302700142,0.7904812435823294,5.482925983469404,1.0884451713049494,2.1343534970199673,0.40407507121241476
0.9250448007295451,2.1918358774805125,6.004174170247524,0.7688555119737572,3.004577078955469,0.41733340113071027
0.8673806421442849,3.220084103018581,1.5621977803328653,3.9438735712506836,5.752748869104042,0.4967142053403595
4.224661937880681,1.2213022436687277,2.1843565628045174,3.6512873586002463,3.2780260492304576,0.9233345622873752
5.59382444739117,5.815708663423558,3.398652108105286,1.796780653750152,2.209297069207058,0.4568710952944603
0.2985977896871232,1.4059263870452148,0.5687530703582968,5.261601059154905,5.9439003923307725,0.2895948979812873
5.6331644428679555,0.8974851378665241,3.943242751201759,4.633893187900685,4.3740713802712206,0.45868383091967463
1.9911497453218032,1.6998319740829388,1.7194098841905427,5.872248364113076,2.588497381714272,0.5628326107848314
5.401165467948297,0.9783435052447065,4.581128064894954,1.8663389861514443,3.5428247597062628,0.528192190592747
5.588767136372802,0.5963995340833645,0.127195943544071,4.378502292955358,5.954749863313647,0.27500610613054416
5.185346363731714,4.949285247140687,1.368592365000261,1.75541024275454,5.779259469986467,0.3919996103169608
3.6962160082833524,5.370020696283039,0.3780636100378349,2.3348744577544953,3.7121064131546957,0.5283805673953079
3.377589977028391,5.529487913839447,4.8407568664734555,4.617157272519678,4.233844914994454,0.5244707549970982
4.280017993168106,1.4352001641351275,5.565790787714075,1.4850609329397344,2.1135744503160945,0.5333015460720745
4.758382050276111,0.3099005840858277,1.2531786381333219,4.573513255112535,5.941320081022472,0.33889993471310426
3.529495081402393,2.447259319691546,1.8539184680046095,2.9809391025688,2.479439221989103,1.3945567898671045
2.6461612986119896,1.7033981124278585,3.8653386662554254,1.1805585114872408,5.025355574650453,0.6681088097014618
0.5319061620281806,3.8577198677768694,4.980101622311717,4.07200404442803,5.351542140603671,0.44589278129592647
5.09163987738929,1.903127942812351,0.4000186556874749,0.609234793886994,1.533607420983255,0.3967615663307401
1.2483360763560092,1.237751119454809,4.425385199989074,2.0904835148762704,2.9166275404062993,0.7122638114895455
4.003511011400094,1.2240739441098798,2.3351998989371854,3.3701386540499456,4.7111816569019895,0.7893873397870648
0.0734034472163891,3.1885241114633827,5.55716889341631,0.18140622994533512,5.003648239417388,0.31153911037382986
0.2432611079868527,3.908240836292056,5.793219672637123,3.5228496604913833,2.1050550157825643,0.44841269415891694
2.7883286499468065,0.7771046920024298,0.1149121511057158,3.735679973773709,4.3515905408641276,0.48360992242500944
4.61080537277529,1.2900729528072679,5.927057632720441,0.2687715627911222,2.5999778511423868,0.3744499703905857
5.9870911522938055,5.972457080979732,0.2572679756996829,3.2923003887871363,2.9029079585078543,0.32921095388611077
