x1,x2,x3,x4,x5,target
-3.5639537207960075,11.464701480583138,-17.68896107850899,25.508493585831516,-49.095672948644484,-3.334600424781994
7.369133562207338,-17.263074474387864,-7.854962797996976,14.367548765451659,37.73638147842338,-0.13319031710731957
-26.4291385517192,33.2899756408801,33.218433330027025,-47.25499143136741,25.056794896845787,-2.4080498788358957
35.825693151467505,-5.382883928609061,-31.121652658862153,-31.278740727257926,-22.228664127334675,8.036663011493246
32.81242511650443,21.64470140253981,-0.31745325874243946,33.89056971446253,32.59254012220552,8.295248948630366
13.632017727012936,-44.314180985810935,-48.599377329715395,44.016670266566166,-36.56534065257571,0.26851235567050696
-8.761917401457012,16.817465614846455,33.7108014936297,-42.206419053178614,-40.69664379609186,3.182930964288657
9.239618195550179,-17.278741624013435,-13.98543163928528,-13.09109435272073,-35.46110798081572,4.283752551508262
35.482200497331334,-25.334247244367415,-47.92920243785329,-14.030051969050646,-45.55269916633395,4.320303165786567
-8.81047613684163,12.133509245683726,19.40957126238132,36.06454849054205,-27.96382512172315,-7.928307108979087
-45.00238756091339,48.17938619722352,-26.913512907089434,-2.2690229846206265,28.013093726129057,7.9874099692159275
-38.31965807225306,-35.64139187621102,-19.25668836010108,7.930534791721556,17.692753348823445,-7.183471546641579
29.21289263245521,45.18862709760381,20.975356094165875,44.535706361214594,-38.36044568719657,-10.841174246379767
-36.17298275893277,-45.0143439470014,46.09753605829199,-1.9319047042914903,40.954646008399166,-5.1958128264751045
-1.7535464614310214,44.5461183132836,-35.5064781207319,25.063105503549437,48.6154595348159,7.007343309152865
38.17288236910518,27.982433872390473,23.70141422712652,11.312106168257195,43.706736480670216,4.485503182550747
-40.25556558175566,-39.25237214844958,-17.482534175384657,20.124709427609417,41.020432574474285,-1.977134295352331
-46.39180246469981,41.79043840715748,-49.68975036274495,-2.6259032733413363,24.698443755084625,7.735687462402678
11.823125575854263,38.3256818347397,28.055398713190073,-28.77894469058345,47.24850375952231,1.186387727725647
-21.12676581076848,7.781767152376538,-23.771715277946814,38.2484688170107,-17.951604189829673,-11.906879130753987
14.233143247853349,14.875039134641995,-29.604389449797463,26.9159276088551,-22.56144431143625,-8.537637975151734
-21.017692619915618,-13.33199177003167,-38.37515203305861,33.99615493341054,-5.020448153958867,-19.25239864394013
37.17823553363414,-40.583684523288845,27.624069002933823,-14.109547007083336,-7.965823477039422,32.72899984058448
-4.0401436039022585,-11.972308142188005,37.035365674202396,47.15628737996164,30.70840452840956,5.653189653874445
35.38692594260243,45.69691474164611,-1.7804925222537733,-47.937153314419604,40.32386702615237,-0.032965749397266014
31.255199429325913,9.667855015770499,29.40894884826632,-27.993750382853378,43.47479269594126,-1.7652382984517472
-38.74405991688141,22.023057901870573,28.92399118444932,-48.347101651551014,16.37015551234238,-7.381441055312157
-36.705019051242736,20.021520901385927,43.93682525066215,-14.356292086330924,48.47716841677564,0.7831555836908329
-11.951638436089539,-36.91764819016662,-32.65881331318265,36.17102642387813,-33.05705558989095,0.3369063663022128
-30.130327250052513,-30.792809381877028,-32.419860088134726,23.89526009501337,-15.663943364113365,2.3143027326452112
-5.195481908436328,9.653978188926857,-16.460182076267657,-25.056600824017117,42.89765762612197,-1.4695274607961863
-5.270597703761226,-26.958669088869435,-4.049958831248432,48.15146251518479,19.089235800318946,5.484927782365703
-21.275009180048375,39.08610217975267,19.14500102190442,-11.46123687259314,-2.0516249512563576,-63.50372272897609
16.494377895910816,-41.39349997722148,9.632989343495822,40.16964124328338,19.535547719031058,-0.06653283460268747
36.401147973249024,-29.578586630791637,38.95179380258057,-3.208391711734329,-10.179087113404798,15.476131186320723
48.45091876240599,1.431037489825428,37.062504879695936,47.70568648166518,4.744601464413165,49.2500273320158
-28.715880516143734,-14.533527033388637,0.2519996806944178,-40.7835265566767,44.449452150111526,-5.660602493263478
23.196837362474255,-5.080611326311043,-48.92785682731743,34.88760460840258,-34.24020994465591,-3.890489772013997
48.6369929794342,-7.03052291300488,-36.466596022883024,12.9613398891779,8.703009372030657,3.4556122551628197
33.202872157025624,19.384824583799542,30.189995268760796,28.10567364452129,-10.46162719713508,-21.256940228789354
38.95843079126709,39.77878425713952,27.154579075517148,48.29355932952059,-12.205895831134363,-33.92363897995694
9.826466532246727,48.33986842789342,-20.49733802319118,-48.09027747820945,6.917019833294901,0.4007956880723159
-28.947734382742894,-6.514417128997692,-1.3709684745229822,21.377589092242644,25.291787789487103,3.0116280872772365
-3.2276460592739227,46.822078541158746,34.20674975200279,36.06904811276452,18.535491830334394,21.39757064878444
-47.9271147394972,-49.747241935722855,-22.163659669914328,21.67086623338963,12.255839144152688,-10.613390112087805
-7.513405518580896,-8.83884667322694,14.45980394743816,4.2856271324321895,12.247782896266699,-1.5296577281752612
39.502508815593444,23.889444012965654,23.452619121683327,5.201242179946483,-33.98489127172408,-3.821680305389583
47.970126488921935,16.92820575732533,-49.51091155160342,4.071835916198076,30.7222249019985,3.4654491763456687
-18.527908321317664,19.34013437294105,-44.93063333108944,-6.454167085093573,32.192312382843284,2.124662855232406
27.166430367096837,3.1152198923728918,-38.82903606193561,-20.776277384529774,49.729786052449015,-1.450998024833163
43.86417020441888,-32.02193492338526,18.046744150823386,-25.490297726439827,8.551183228308965,-31.604725161148533
19.873736684332457,-36.36951997418734,24.665638070838597,-47.98878572481343,16.50806530908943,-23.957933160692612
41.75635881885317,-46.6796999960213,41.54851908479945,-25.18982271049406,0.6164202376569676,-551.6376816493726
45.757963949918036,-49.59783302817593,-36.92647061514576,-26.357721650172028,-4.927977228512894,73.18548297802087
-13.868564750214105,39.93635544717769,6.712685546790773,3.495545994226468,-4.101285074519858,-49.89518346989415
-48.23936775129983,-19.736574767780724,-14.643090485752396,16.29218999361194,37.55126719084063,-0.20416434341729942
-2.2225115248046805,10.114074874951243,-5.695396908770789,21.12903005472542,9.087655126814283,16.50306801774628
22.521364116320328,37.833876428575536,12.980175628001923,-42.664517972777915,31.91470481005939,-0.4864420532365682
-23.61259898341427,-24.57236795404937,-27.28523451315541,10.859681680952264,44.03596009690452,-1.2439479934844329
-19.745974876733552,49.46549098882768,-35.88418040465737,31.851891292285302,7.177281231272012,53.857866002177836
-8.273851273150811,-16.513525528891414,49.93071268467277,-39.09662352971694,32.104786851924345,-7.968820114420689
-45.664654907685495,12.695169990869658,-40.44041141293457,49.757669725060495,48.83368606123429,6.283405586014131
12.670838043813724,-10.37928280409487,32.18991628711967,46.42449972504279,-9.18413737764373,-18.347033393954522
21.419494901742013,-2.091966176537099,46.21466220366965,17.643635009086893,2.473966203190635,29.984340370185247
0.9814161528930541,41.62964637790414,12.854465141104058,28.235647358178724,12.968236084104525,25.730439808422915
21.162127066379455,-4.072696784703652,-28.132593329867817,0.8566847622368954,8.673396016018451,-1.5250745841915982
11.570968704178107,-49.119112361569876,-41.90031907758459,-15.48284028257494,22.97666954186664,-13.078394207949692
-1.0260953457595008,-49.769117553107314,40.28390635012782,-14.28894240766516,-16.609870867723643,18.48469643296173
23.624592466062197,-25.39940521885018,-17.479887704522568,-48.48303267661341,-20.914121748071647,16.951247502098536
-44.62293055711676,-45.94842163207194,-32.2735399015875,49.30827929106168,-38.95310271065022,-0.17826853692974967
16.645471459199115,8.657234922528687,-26.304962704414137,16.10615328616656,-44.87748040694501,-2.381852755359935
28.947187785918487,-29.571750481194414,-21.01858058943581,45.02597779005572,31.32729139742048,2.5650250212811807
-13.23664959137718,-40.06253158306239,-19.143333470913404,-25.99169123634022,15.619403243969117,-19.787195906586703
10.399260427128212,17.091938596975425,36.88488502022152,-6.49465057609202,-25.26757879067193,-1.7551722655238844
25.139454324748755,-31.91254989362462,-22.141596899600557,-28.0784725190373,-45.10813210124378,6.5250402257682945
10.528553705555218,49.01917937547543,-7.426715272027515,43.29393811423954,32.616254889889134,13.626656286661408
-16.3456581199275,-15.81132682859041,-7.105365455861175,13.585537932467659,31.932171460509693,-0.09993060894747105
8.145889725713161,17.550990122231738,-28.81507682296196,24.665401549791795,-23.57184842690101,-8.247241593247239
-9.084101478780823,-35.30652959004629,-28.124737849259695,31.647931355349982,-46.348737126970555,0.6036318625062485
-20.251363241489805,-35.51645675415506,6.642073650031243,-12.570655552831624,41.956878089587505,-5.194911050350298
-11.791897577423128,22.2826736637265,-41.59803369135974,42.27457029903677,-30.25099678745109,-9.871186314754372
25.6548365401692,-22.289296074460452,-49.757480894945296,31.955458604516423,22.161296927430712,2.2945528760683422
-0.9262888932411144,-1.3481957420979214,42.39196691897773,-10.879573523711386,42.86795664795426,-1.1201485114739218
-42.31831856234947,33.658621237348584,22.32161902153088,6.3759742008729035,-47.20220239715466,-3.7845814273630416
-20.325398541677554,49.9084695967628,-36.14007692264772,6.35706969800701,-27.78908363872018,-9.353747205353184
-13.118498684064036,48.45377144950341,23.86660413890783,38.04417479446663,-44.03406077841709,-9.067884523567118
27.490880165856424,21.1546320999076,26.478457977004908,-32.093967016467914,-39.795107087504846,1.5311528902584672
-16.985147359626893,-28.542078097861424,-21.09074631299824,-38.66208436139053,17.262094269765342,-18.19764251752925
-11.922257184211638,-20.143924226578434,-35.91315038272658,49.896401069155445,20.379515583129873,7.140291356717789
40.29344924687848,45.01172521681207,-18.31518622557452,4.6125918167495,-1.913114977731901,-122.54800168462991
