t,P,dP_dt
18.892377853393555,10.85596752166748,-0.0069494014605879
17.122024536132812,10.855678558349608,-0.0063924272544682
40.66773223876953,10.849045753479004,0.0063456362113356
28.074615478515625,10.848931312561035,0.0065643289126455
44.97559356689453,10.851059913635254,0.002480223076418
3.0772154331207275,1.4928849935531616,0.3431009352207183
16.307661056518555,10.846128463745115,0.0119380950927734
9.344268798828123,10.657787322998049,0.3604317307472229
50.522705078125,10.845950126647947,0.0122799444943666
15.245449066162108,10.856812477111816,-0.0085738962516188
39.3694725036621,10.858623504638672,-0.0120584666728973
10.123224258422852,10.80814266204834,0.0842157006263732
6.948389530181885,5.957449913024902,2.8443639278411865
1.2242448329925537,1.0376588106155396,0.1739133894443512
19.128425598144528,10.855340003967283,-0.0057419459335505
36.371673583984375,10.85214900970459,0.0003901084128301
53.16643142700195,10.856671333312988,-0.0083028236404061
44.83396530151367,10.852862358093262,-0.0009801585692912
13.852770805358888,10.853203773498535,-0.0016366099007427
43.181636810302734,10.855646133422852,-0.0063306926749646
40.95098876953125,10.857318878173828,-0.0095478221774101
26.292457580566406,10.850645065307615,0.0032759145833551
11.669333457946776,10.850394248962402,0.0037584346719086
20.426685333251957,10.85566520690918,-0.0063675865530967
35.43928909301758,10.84787368774414,0.0085932146757841
29.302061080932617,10.856239318847656,-0.0074716247618198
16.779756546020508,10.850785255432127,0.0030074478127062
34.62492370605469,10.854517936706545,-0.0041622235439717
28.641128540039062,10.850857734680176,0.0028676935471594
14.560912132263184,10.849556922912598,0.0053636278025805
31.804161071777344,10.842999458312988,0.017930107191205
7.609322071075439,7.958860874176025,2.995555877685547
6.145829200744629,4.072035312652588,1.8441026210784912
44.96379089355469,10.851224899291992,0.002163456287235
49.790958404541016,10.855746269226074,-0.0065234312787652
29.125024795532227,10.856725692749023,-0.0084078898653388
25.17123413085937,10.84516429901123,0.0137841990217566
1.354070782661438,1.0607165098190308,0.1812964230775833
22.99959945678711,10.848822593688965,0.0067735211923718
43.7009391784668,10.84376335144043,0.0164678450673818
31.992998123168945,10.844049453735352,0.0159205570816993
12.30666160583496,10.851524353027344,0.0015877286205068
53.35527038574219,10.85456657409668,-0.0042551108635962
52.82416534423828,10.8556489944458,-0.006336570251733
37.28045654296875,10.852949142456056,-0.0011469739256426
9.226244926452637,10.610663414001465,0.4437941312789917
30.38787841796875,10.850520133972168,0.0035164542496204
30.848169326782227,10.858735084533691,-0.0122741069644689
45.09362030029297,10.849395751953123,0.0056733540259301
31.20223999023437,10.856403350830078,-0.0077872425317764
37.85877227783203,10.854844093322754,-0.0047886669635772
48.681537628173835,10.84620475769043,0.011792367324233
30.411481857299805,10.851076126098633,0.0024489853531122
32.240848541259766,10.850647926330566,0.0032709804363548
25.61972427368164,10.854118347167969,-0.0033943115267902
23.75495147705078,10.851409912109377,0.0018087114440277
48.32746505737305,10.852520942687988,-0.0003252701717428
2.782156467437744,1.396506905555725,0.3033560514450073
31.025205612182617,10.858664512634276,-0.0121374186128377
14.844168663024902,10.852459907531738,-0.0002081948332488
29.219444274902344,10.856672286987305,-0.0083049200475215
21.58331680297852,10.844717979431152,0.0146390656009316
40.431686401367195,10.843687057495115,0.0166142284870147
36.0294075012207,10.854804039001465,-0.0047112861648201
13.569514274597168,10.854404449462892,-0.0039432789199054
19.989997863769528,10.84772777557373,0.0088724251836538
7.444088935852051,7.458651542663574,3.0869712829589844
21.701339721679688,10.845702171325684,0.0127549655735492
35.55731201171875,10.849987983703612,0.0045382836833596
35.95859146118164,10.854701042175291,-0.0045141368173062
48.528106689453125,10.848661422729492,0.0070824213325977
20.91058158874512,10.855741500854492,-0.0065147099085152
27.13042640686035,10.852581024169922,-0.0004405564977787
34.50690078735352,10.855734825134276,-0.0065020900219678
7.927985668182373,8.849527359008789,2.561636447906494
18.302261352539062,10.847731590270996,0.0088652977719902
33.48009490966797,10.842955589294434,0.0180145632475614
21.465293884277344,10.845449447631836,0.0132386805489659
46.427284240722656,10.853390693664553,-0.0019954338204115
34.58951950073242,10.854972839355469,-0.0050355773419141
48.77595520019531,10.845330238342283,0.0134666841477155
27.72054481506348,10.854073524475098,-0.0033081050496548
45.07001495361328,10.849721908569336,0.0050485152751207
4.764953136444092,2.3706164360046387,0.7832455039024353
30.85997200012207,10.858800888061523,-0.0123997023329138
42.86297225952149,10.856545448303224,-0.0080595547333359
6.523504734039307,4.85610818862915,2.317555427551269
43.748149871826165,10.843271255493164,0.0174099002033472
11.72834587097168,10.850858688354492,0.0028670688625425
24.58111572265625,10.852005958557127,0.000664249935653
11.091018676757812,10.844977378845217,0.0141423661261796
47.84356689453125,10.857439041137695,-0.0097789475694298
44.0078010559082,10.846219062805176,0.0117648867890238
28.936187744140625,10.85545539855957,-0.0059634316712617
34.31806182861328,10.855710029602053,-0.0064545287750661
24.923385620117188,10.84433937072754,0.0153645556420087
47.607521057128906,10.855897903442385,-0.0068156477063894
33.185035705566406,10.850628852844238,0.003308359067887
12.54270839691162,10.850723266601562,0.0031256759539246
46.049610137939446,10.854456901550291,-0.0040445090271532
43.358673095703125,10.851856231689451,0.000952293688897
12.89677906036377,10.85170555114746,0.0012414309894666
22.64552879333496,10.856980323791504,-0.0088968286290764
37.45749282836913,10.854957580566406,-0.0050066877156496
42.55611038208008,10.849665641784668,0.005156313534826
21.17023468017578,10.850961685180664,0.0026694564148783
47.71374130249024,10.856900215148926,-0.0087430914863944
35.0852165222168,10.845938682556152,0.0123022822663187
23.436286926269528,10.843685150146484,0.0166166275739669
41.541107177734375,10.856622695922852,-0.008208991959691
43.96059036254882,10.845271110534668,0.0135805010795593
29.313861846923828,10.856148719787598,-0.0072978278622031
36.477893829345696,10.850646018981934,0.0032752116676419
25.702341079711918,10.855067253112791,-0.0052180187776684
4.882976531982422,2.46646785736084,0.83819442987442
39.487499237060554,10.8584623336792,-0.011749492958188
41.0926170349121,10.859976768493652,-0.014663659967482
51.12462615966797,10.854372024536133,-0.0038810612168163
48.575313568115234,10.847812652587892,0.0087090330198407
8.010601997375488,9.055703163146973,2.405857563018799
9.509501457214355,10.709654808044434,0.2669160664081573
25.80856132507324,10.855692863464355,-0.0064199920743703
52.576316833496094,10.851679801940918,0.0012892504455521
5.7917585372924805,3.4875917434692383,1.470219612121582
34.967193603515625,10.84793758392334,0.0084698554128408
53.09561920166016,10.856988906860352,-0.0089125344529747
49.495899200439446,10.855172157287598,-0.0054189264774322
13.8291654586792,10.853355407714844,-0.0019276790553703
31.520904541015625,10.848673820495604,0.0070592020638287
42.78035736083984,10.855331420898438,-0.0057256026193499
2.357271432876587,1.2774319648742676,0.2570611834526062
7.078215599060059,6.338014602661133,2.968037843704224
43.81896209716797,10.843153953552246,0.0176349617540836
8.341068267822266,9.740115165710447,1.7220808267593384
8.03420639038086,9.112250328063965,2.3592209815979004
2.9237847328186035,1.4413110017776487,0.3215857744216918
49.44868850708008,10.854641914367676,-0.0043998891487717
49.68473815917969,10.85610580444336,-0.0072147953324019
41.39947891235352,10.859634399414062,-0.0140047222375869
21.33546638488769,10.847512245178224,0.009285950101912
30.765552520751957,10.858013153076172,-0.010883405804634
15.528705596923828,10.856740951538086,-0.0084357345476746
14.997599601745604,10.854485511779783,-0.0041002919897437
16.49650001525879,10.84617805480957,0.0118436692282557
4.670534133911133,2.2985875606536865,0.7426845431327819
9.426885604858398,10.68538761138916,0.310899019241333
26.4694938659668,10.847494125366213,0.0093206251040101
1.7081416845321655,1.128795862197876,0.2038716077804565
35.687137603759766,10.852129936218262,0.0004251902573741
31.886777877807617,10.842755317687988,0.0183967165648937
38.012203216552734,10.853083610534668,-0.0014063445851206
41.94238662719727,10.843575477600098,0.0168278906494379
24.00279998779297,10.8564453125,-0.0078683327883481
