t,P,dP_dt
16.54370880126953,95.1594009399414,0.010796551592648
8.73054599761963,92.37155151367188,2.8289787769317627
6.665132999420166,75.47177886962889,16.2705020904541
44.928386688232415,95.2016143798828,-0.0331820398569107
25.784957885742188,95.18064880371091,-0.0113360909745097
49.30706024169922,95.11186218261719,0.0602737143635749
38.696739196777344,95.1998748779297,-0.0313722304999828
36.92638397216797,95.11673736572264,0.0552064180374145
40.00680160522461,95.1004409790039,0.0721594393253326
35.250450134277344,95.20590209960936,-0.0376519970595836
12.259451866149902,95.09349060058592,0.0793825685977935
15.03300666809082,95.17247009277344,-0.0028201760724186
17.122024536132812,95.15586853027344,0.0144758904352784
25.360071182250977,95.18663024902345,-0.0175723545253276
42.19023895263672,95.17420959472656,-0.004630594048649
1.2596518993377686,1.302118182182312,1.3234876394271853
22.97599601745605,95.17445373535155,-0.0048821102827787
4.823964595794678,34.280303955078125,22.83885955810547
12.625325202941896,95.12462615966798,0.0469942986965179
18.231447219848636,95.20902252197264,-0.0409085750579833
6.476295471191406,72.22114562988281,18.138921737670895
4.269253730773926,22.83565139770508,18.069509506225582
4.1276254653930655,20.367218017578125,16.664892196655273
35.604522705078125,95.1876983642578,-0.0186815112829208
36.985397338867195,95.12123107910156,0.0505323484539985
21.4888973236084,95.14561462402345,0.0251489840447902
6.0986199378967285,64.69169616699219,21.578222274780277
39.74715042114258,95.10350799560547,0.0689706206321716
6.063212871551514,63.92034530639648,21.860471725463867
30.954391479492188,95.15510559082033,0.0152685139328241
48.19763946533203,95.1878662109375,-0.0188609361648559
35.81696319580078,95.17028045654298,-0.000533552840352
48.26845550537109,95.18315887451173,-0.0139561397954821
32.441490173339844,95.1849365234375,-0.0158032272011041
21.229246139526367,95.12394714355469,0.0477015972137451
8.494499206542969,91.62608337402345,3.5537259578704834
15.717543601989746,95.1757583618164,-0.0062398388981819
19.399879455566406,95.19647979736328,-0.0278341975063085
42.8393669128418,95.1063232421875,0.0660355538129806
15.092018127441406,95.17353057861328,-0.003924636170268
37.55191040039063,95.17700958251952,-0.0075441347435116
26.056411743164062,95.1696090698242,0.0001630782644497
43.06361389160156,95.09591674804688,0.0768598765134811
23.908382415771484,95.12373352050781,0.0479219518601894
44.68053436279297,95.2083969116211,-0.0402578264474868
12.471894264221191,95.113037109375,0.0590512752532958
53.99259948730469,95.21337127685547,-0.0454420074820518
49.18903732299805,95.11357116699219,0.0584985204041004
26.540307998657227,95.14543151855469,0.025342920795083
9.214443206787108,93.47292327880861,1.7359585762023926
42.55611038208008,95.13335418701173,0.0379122123122215
39.02720642089844,95.17105865478516,-0.0013464596122503
18.7153434753418,95.21900939941406,-0.0513200424611568
11.999799728393556,95.0653839111328,0.1086091324687004
25.99740028381348,95.17235565185547,-0.0026956927031278
34.34166717529297,95.17266845703124,-0.0030217620078474
41.7535514831543,95.2092056274414,-0.0410964787006378
33.609920501708984,95.11286163330078,0.0592332705855369
20.544708251953125,95.11164855957033,0.0605015195906162
3.1362271308898926,8.41836738586426,7.979910373687744
16.838768005371094,95.15484619140624,0.0155359311029314
36.53690719604492,95.1113052368164,0.0608524419367313
17.924585342407227,95.19417572021484,-0.0254349876195192
33.185035705566406,95.12332153320312,0.0483509562909603
21.27645492553711,95.1277084350586,0.0437872670590877
30.30526161193848,95.11387634277344,0.058178823441267
2.911982297897339,6.7916274070739755,6.55581283569336
47.76095199584961,95.20277404785155,-0.0343951880931854
24.923385620117188,95.17565155029298,-0.0061325007118284
45.25885009765625,95.17840576171876,-0.0089983316138386
52.58811950683594,95.11466979980467,0.0573548153042793
33.31486129760742,95.11594390869139,0.056032869964838
9.733746528625488,94.17900085449219,1.0212633609771729
35.48649597167969,95.19551849365233,-0.0268309731036424
24.156230926513672,95.13175201416016,0.0395821221172809
8.541707992553713,91.78917694091797,3.3962066173553467
18.07801628112793,95.20218658447264,-0.0337810665369033
42.119422912597656,95.18143463134764,-0.0121544124558568
10.465493202209473,94.6963348388672,0.4906874001026153
9.379675865173342,93.74357604980467,1.4632894992828367
44.58611679077149,95.20823669433594,-0.0400866605341434
42.402679443359375,95.15067291259763,0.0198812633752822
37.46929550170898,95.16886138916016,0.0009396322420798
36.466094970703125,95.11475372314452,0.0572718158364295
39.3930778503418,95.13221740722656,0.0390991009771823
22.36227226257324,95.19305419921876,-0.0242664292454719
23.353670120239254,95.14856719970705,0.0220717266201972
16.661731719970703,95.15713500976561,0.0131578482687473
42.91018295288086,95.10163116455078,0.0709230005741119
13.498700141906738,95.14838409423827,0.022266810759902
2.0858170986175537,3.003917694091797,3.015673875808716
25.537107467651367,95.18609619140624,-0.0170119199901819
39.92418670654297,95.09903717041016,0.0736193284392356
37.764354705810554,95.19541931152345,-0.0267260447144508
35.191436767578125,95.20726776123048,-0.0390801914036273
52.84777069091797,95.133056640625,0.0382204502820968
36.56051254272461,95.1103973388672,0.0618008896708488
29.82136344909668,95.13455200195312,0.0366619750857353
20.33226585388184,95.12416076660156,0.0474792681634426
14.6907377243042,95.16414642333984,0.0058520622551441
47.690139770507805,95.20257568359376,-0.0341870635747909
16.10702133178711,95.16937255859376,0.0004061601648572
21.59511947631836,95.15454864501952,0.0158465150743722
25.11222267150879,95.18245697021484,-0.0132178757339715
9.533106803894045,93.95429229736328,1.249894618988037
24.00279998779297,95.1250228881836,0.0465823002159595
27.22484588623047,95.1454620361328,0.0253111533820629
34.3770751953125,95.1757354736328,-0.0062198620289564
27.012401580810547,95.13713073730467,0.0339838005602359
17.03940773010254,95.15480041503906,0.0155848832800984
3.4784955978393555,11.57407569885254,10.577353477478027
37.52830505371094,95.17472076416016,-0.0051637375727295
9.23804759979248,93.51456451416016,1.6941095590591433
5.1426286697387695,41.85685348510742,24.418670654296875
14.230445861816406,95.15084838867188,0.0197017192840576
40.96279144287109,95.19301605224608,-0.0242235288023948
37.410282135009766,95.162841796875,0.0072100451216101
18.58551788330078,95.21833038330078,-0.0506096594035625
21.50069999694824,95.14662170410156,0.0241027306765317
49.27165603637695,95.11197662353517,0.0601567514240741
54.05160903930664,95.21336364746092,-0.0454350560903549
25.26565361022949,95.18571472167967,-0.0166139174252748
13.923584938049316,95.14631652832033,0.024416483938694
33.244049072265625,95.11962890625,0.0521925874054431
49.21264266967773,95.11293792724608,0.0591576732695102
9.474094390869139,93.87757110595705,1.3277071714401243
24.69914054870605,95.16429901123048,0.0056934808380901
17.464292526245117,95.16840362548828,0.0014150831848382
15.26905345916748,95.17588043212889,-0.006369587033987
36.572315216064446,95.1099853515625,0.0622252896428108
28.41688346862793,95.20851135253906,-0.0403744988143444
