t,A,dA_dt
15.555110931396484,2.3946573734283447,1.8264317986904643e-05
39.59592056274414,2.3956222534179688,-0.0006322828703559
22.40848159790039,2.3935837745666504,0.000741881376598
2.328465700149536,1.969720482826233,0.2522156834602356
31.974395751953125,2.393712282180786,0.0006552537088282
18.21964454650879,2.3950321674346924,-0.0002343601954635
12.818563461303713,2.3940134048461914,0.0004523764364421
14.810961723327637,2.39477801322937,-6.310317985480651e-05
10.586116790771484,2.392965793609619,0.00115814327728
8.857771873474121,2.3887698650360107,0.0039808480069041
49.72594451904297,2.3953304290771484,-0.0004355613782536
33.522705078125,2.3941218852996826,0.0003792844945564
7.417483329772949,2.3791146278381348,0.0104508614167571
19.887977600097656,2.395447969436645,-0.0005148348282091
5.017003536224365,2.317682266235352,0.0507961884140968
34.0388069152832,2.3950297832489014,-0.0002327221591258
14.75094985961914,2.394777297973633,-6.264439434744418e-05
31.002201080322266,2.3950858116149902,-0.000270615768386
0.6241248250007629,1.3306897878646853,0.4972424805164337
37.987598419189446,2.3927407264709477,0.0013096812181174
26.033206939697266,2.394965410232544,-0.0001894063316285
38.22764587402344,2.3930630683898926,0.0010925420792773
16.46729278564453,2.394371509552002,0.0002109432098222
44.69693756103516,2.395403861999512,-0.0004850718250963
26.021203994750977,2.3949780464172363,-0.0001979220978682
3.612722635269165,2.2028450965881348,0.1223889365792274
48.5377082824707,2.39434814453125,0.0002267950621899
21.59231758117676,2.394111633300781,0.0003860712458845
26.765352249145508,2.3940794467926025,0.0004078929196111
49.37787628173828,2.3952229022979736,-0.0003630490391515
32.44248962402344,2.393234968185425,0.0009767726296558
39.847969055175774,2.3958797454833984,-0.0008060623076744
15.903181076049805,2.394545316696167,9.389542537974192e-05
43.3166618347168,2.3932368755340576,0.0009754736092872
6.457291603088378,2.365269660949707,0.0196674298495054
12.962592124938965,2.3940885066986084,0.0004016936582047
22.15643119812012,2.393681049346924,0.0006763283163309
22.62452507019043,2.3935725688934326,0.0007493064040318
39.979995727539055,2.395963668823242,-0.0008626218186691
31.79435920715332,2.393963575363159,0.0004859402833972
15.351070404052734,2.3947110176086426,-1.794722629711032e-05
25.37307548522949,2.395458221435547,-0.0005217830766923
