t,x,v,a
30.00160003200064,-0.2056328732515513,0.1491634718389786,0.6801478183495991
30.00360007200144,-0.2053332201234959,0.1504833296862369,0.6764562303274495
30.00560011200224,-0.2050309291152545,0.1518013011384506,0.489817499752745
30.007600152003043,-0.2047260040245246,0.1531173618326744,0.6208781730115894
30.00960019200384,-0.2044184486974332,0.1544314873814956,0.707185973373907
30.011600232004643,-0.2041082670285356,0.1557436533730405,0.8065125373542144
30.01360027200544,-0.2037954629608186,0.1570538353709588,0.4697811649278477
30.01560031200624,-0.2034800404856971,0.1583620089144412,0.7841147821407051
30.01760035200704,-0.2031620036430174,0.1596681495182017,0.7913715764478615
30.01960039200784,-0.2028413565210537,0.1609722326724958,0.7875206521570167
30.021600432008643,-0.2025181032565113,0.1622742338431043,0.653423606706714
30.02360047200944,-0.2021922480345254,0.1635741284713402,0.6793647242368673
30.025600512010243,-0.2018637950889956,0.1648718920153511,0.7924158340727734
30.02760055201104,-0.2015327487067913,0.1661675002059825,0.5586315768900592
30.029600592011843,-0.2011991132249224,0.167460928440317,0.5957328785776707
30.03160063201264,-0.2008628930293491,0.1687521520252879,0.7803388888460465
30.03360067201344,-0.200524092555356,0.1700411462669183,0.6561894584262175
30.035600712014244,-0.2001827162875564,0.1713278864703052,0.5792923261925031
30.03760075201504,-0.1998387687598904,0.1726123479396263,0.68845809342351
30.039600792015843,-0.1994922545556231,0.1738945059781469,0.783064087143962
30.04160083201664,-0.1991431783073491,0.1751743358882039,0.6526489902350918
30.043600872017443,-0.198791544696987,0.1764518129712242,0.6902043647805487
30.04560091201824,-0.1984373584557852,0.1777269125277061,0.710017736791727
30.04760095201904,-0.1980806243643161,0.1789996098572379,0.6021539952062656
30.04960099201984,-0.1977213472524816,0.1802698802584795,0.6543845137062342
30.05160103202064,-0.1973595319995079,0.1815376990291806,0.5974623543960468
30.053601072021443,-0.1969951835339499,0.1828030414661648,0.4637517427125861
30.05560111202224,-0.1966283068336896,0.1840658828653366,0.591960263350655
30.057601152023043,-0.1962589069259335,0.1853261985216877,0.6258481364361256
30.05960119202384,-0.195886988887218,0.1865839637292819,0.5327711458974855
30.061601232024643,-0.1955125578434035,0.1878391537812725,0.6866768599161636
30.06360127202544,-0.1951356189696797,0.1890917439698846,0.5878831021394331
30.06560131202624,-0.1947561774905609,0.190341709586433,0.6899983338317208
30.067601352027044,-0.1943742386798901,0.1915890259213065,0.47046069856342576
30.06960139202784,-0.1939898078608369,0.1928336682639748,0.7291324134889998
30.071601432028643,-0.1936028904058961,0.1940756119029948,0.7472533609363824
30.07360147202944,-0.1932134917368919,0.1953148321259954,0.5433108512556487
30.075601512030243,-0.1928216173249726,0.1965513042196949,0.7145285707840446
30.07760155203104,-0.192427272690616,0.1977850034698838,0.6568691485666946
30.07960159203184,-0.1920304634036243,0.199015905161442,0.5803792495336003
30.081601632032644,-0.1916311950831284,0.2002439845783235,0.6641299931561123
30.08360167203344,-0.191229473397586,0.2014692170035629,0.5718131558000831
30.085601712034244,-0.1908253040647798,0.2026915777192826,0.5028589124061438
30.08760175203504,-0.1904186928518219,0.2039110420066764,0.5323812461918387
30.089601792035843,-0.1900096455751486,0.205127585146028,0.5401354045861141
30.09160183203664,-0.1895981681005258,0.2063411824166929,0.48850866130795817
30.093601872037443,-0.1891842663430434,0.207551809097116,0.33331410172313236
30.09560191203824,-0.1887679462647228,0.2087594405048578,0.5712677455341826
30.09760195203904,-0.1883492138534306,0.2099640523862037,0.684982593764175
30.099601992039844,-0.1879280751742826,0.2111656201050097,0.7734448978120633
30.10160203204064,-0.1875045363504045,0.2123641189012031,0.4672249534249092
30.103602072041443,-0.1870786035532398,0.2135595240440621,0.6287073251411147
30.10560211204224,-0.1866502830025544,0.214751810832201,0.5688152713326502
30.107602152043043,-0.1862195809664315,0.2159409545935871,0.3836559894115756
30.10960219204384,-0.185786503761277,0.217126930685524,0.6442051345654334
30.111602232044643,-0.1853510577518136,0.2183097144946682,0.6683443534413586
30.113602272045444,-0.1849132493510863,0.2194892814370144,0.6383000304188291
30.11560231204624,-0.1844730850204598,0.220665606957902,0.5734571689713545
30.117602352047044,-0.1840305712696165,0.2218386665320211,0.8183443065783496
30.11960239204784,-0.1835857146565618,0.2230084356633983,0.5374343028881945
30.121602432048643,-0.1831385217876177,0.2241748898854129,0.6481613962559639
30.12360247204944,-0.1826889993174293,0.2253380047607804,0.5168729322009481
30.125602512050243,-0.1822371539489583,0.2264977558815695,0.5298088804942837
30.12760255205104,-0.1817829924334898,0.2276541188691848,0.49784159215312707
30.12960259205184,-0.181326521570625,0.228807069374384,0.42990033634517855
30.131602632052644,-0.180867748208288,0.2299565830772631,0.46200116237352057
30.13360267205344,-0.1804066792427222,0.2311026356872627,0.5620688953738164
30.135602712054244,-0.179943321618489,0.2322452029431743,0.659695459331535
30.13760275205504,-0.1794776823284724,0.2333842606131254,0.5574831020812131
30.139602792055843,-0.1790097684138734,0.2345197844945967,0.513287302675293
30.14160283205664,-0.178539586964216,0.235651750414405,0.7540961095479526
30.143602872057443,-0.1780671451173406,0.2367801342287199,0.5357014401896991
30.145602912058244,-0.1775924500594103,0.2379049118230495,0.5935289783577065
30.14760295205904,-0.1771155090249079,0.2390260591122466,0.4685610379711091
30.149602992059844,-0.1766363292966335,0.2401435520405145,0.5191435541188563
30.15160303206064,-0.1761549182057105,0.2412573665813931,0.5270406745539518
30.153603072061443,-0.1756712831315788,0.2423674787377747,0.47671807365973606
30.15560311206224,-0.1751854315020015,0.2434738645418885,0.49763645685942054
30.157603152063043,-0.1746973707930583,0.2445765000553161,0.5434368902954423
30.159603192063845,-0.1742071085291513,0.2456753613689776,0.6848508435716534
30.161603232064643,-0.1737146522830023,0.2467704246031379,0.40509662474425134
30.163603272065444,-0.1732200096756506,0.2478616659074123,0.7082449282876259
30.16560331206624,-0.1727231883764587,0.2489490614607528,0.678167514398646
30.167603352067044,-0.1722241961031056,0.2500325874714638,0.5739263800365468
30.16960339206784,-0.1717230406041897,0.2511122203134902,0.6161808858156795
30.171603432068643,-0.1712197296245559,0.2521879368298607,0.5061771919548933
30.17360347206944,-0.170714271034098,0.2532597133386074,0.5334870723083698
30.175603512070243,-0.1702066727573751,0.2543275261465796,0.5989987765997394
30.177603552071044,-0.1696969427637658,0.2553913516244191,0.5860235324633769
30.17960359207184,-0.169185089067465,0.2564511662065662,0.4449486515668756
30.181603632072644,-0.1686711197274818,0.2575069463912651,0.5847624947777399
30.18360367207344,-0.1681550428476455,0.2585586687405511,0.6166914300058856
30.185603712074244,-0.1676368665765984,0.2596063098802652,0.5274330560014007
30.18760375207504,-0.167116599107803,0.2606498465000395,0.4413571762442805
30.189603792075843,-0.1665942486795349,0.2616892553533117,0.32384524159399797
30.191603832076645,-0.1660698235748889,0.2627245132573125,0.3793868503062045
30.193603872077443,-0.1655433321217767,0.2637555970930711,0.6256087855760402
30.195603912078244,-0.1650147826929235,0.2647824838054204,0.4939395410914053
30.19760395207904,-0.1644841837058753,0.2658051504029845,0.6968452240105694
30.199603992079844,-0.1639515436229907,0.266823573958193,0.25820631009666306
30.20160403208064,-0.1634168709514486,0.2678377316072671,0.5489345658480637
30.203604072081443,-0.162880174243241,0.2688476005502329,0.4631778039415099
30.205604112082245,-0.1623414620951793,0.2698531580509102,0.4035408074185536
30.207604152083043,-0.1618007431488915,0.2708543814369168,0.38569899508830446
30.209604192083845,-0.1612580260908193,0.2718512480996744,0.42400335407875583
30.211604232084643,-0.1607133196522251,0.2728437354943959,0.4999958793859951
30.213604272085444,-0.1601666326091838,0.2738318211400997,0.4373371514590937
30.21560431208624,-0.1596179737825911,0.2748154826195956,0.4342933711529993
30.217604352087044,-0.159067352038155,0.2757946975794987,0.5019678107538942
30.21960439208784,-0.1585147762864046,0.2767694437302157,0.46700711017018226
30.221604432088643,-0.1579602554826813,0.2777396988459584,0.4976773223104612
30.223604472089445,-0.1574037986271461,0.2787054407647321,0.605107078986951
30.225604512090243,-0.156845414764777,0.2796666473883403,0.34045171912894323
30.227604552091044,-0.1562851129853652,0.2806232966823899,0.6459704210133516
30.22960459209184,-0.1557229024235228,0.2815753666762797,0.4237535719538962
30.231604632092644,-0.1551587922586745,0.2825228354632136,0.33294050336129555
30.23360467209344,-0.1545927917150655,0.283465681200187,0.5470429773003145
30.235604712094243,-0.1540249100617538,0.2844038821080004,0.44494857152053735
30.237604752095045,-0.1534551566126169,0.2853374164712479,0.5116880454883095
30.239604792095843,-0.1528835407263491,0.2862662626383218,0.3981182850653074
30.241604832096645,-0.152310071806458,0.2871903990214179,0.5859862189908518
30.243604872097443,-0.1517347593012723,0.2881098040965237,0.3953047503562375
30.245604912098244,-0.1511576126853261,0.2890244564906425,0.3104650767591267
30.24760495209904,-0.1505786413731158,0.2899343354068853,0.41098254293961317
30.249604992099844,-0.149997854942492,0.2908394195940997,0.2751876130497348
30.251605032100645,-0.1494152630372134,0.2917396877737221,0.3718243575133693
30.253605072101443,-0.1488308753395859,0.2926351187652564,0.3892764432354271
30.255605112102245,-0.1482447015704595,0.2935256914862786,0.4608206544536235
30.257605152103043,-0.1476567514892353,0.2944113849524261,0.3649456599582712
30.259605192103844,-0.1470670348938574,0.2952921782774099,0.5539487144156909
30.26160523210464,-0.1464755616208209,0.2961680506730024,0.46387976827163996
30.263605272105444,-0.1458823415451642,0.2970389814490497,0.488574867059397
30.26560531210624,-0.1452873845804767,0.2979049500134592,0.4506971577246006
30.267605352107044,-0.1446907006788908,0.2987659358722119,0.24366588467911943
30.269605392107845,-0.144092299831089,0.2996219186293519,0.3939646382908619
30.271605432108643,-0.1434921920663009,0.3004728779869905,0.47449012498311754
30.273605472109445,-0.1428903874523003,0.3013187937453116,0.5999373814289239
30.275605512110243,-0.142286896095412,0.30215964580256,0.6043884896040325
30.277605552111044,-0.1416817281405037,0.3029954141550544,0.45856071139425125
30.27960559211184,-0.1410748937709944,0.3038260788971747,0.28835908995090676
30.281605632112644,-0.1404664032088461,0.3046516202213747,0.5038816215038918
30.283605672113445,-0.1398562667145709,0.3054720184181708,0.32404982441056013
30.285605712114243,-0.1392444945872281,0.3062872538761473,0.49505558934996796
30.287605752115045,-0.1386310971644208,0.3070973070819601,0.435625739953309
30.289605792115843,-0.1380160848223035,0.3079021586203271,0.51169175171873
30.291605832116645,-0.1373994679755734,0.3087017891740393,0.5847778560605156
30.293605872117443,-0.1367812570774792,0.3094961795239494,0.3511860532913529
30.295605912118244,-0.1361614626198123,0.3102853105489835,0.45342101778048244
30.29760595211905,-0.1355400951329144,0.3110691632261307,0.4322796712599869
30.299605992119844,-0.1349171651856745,0.3118477186304481,0.34511994419437403
30.301606032120645,-0.1342926833855251,0.3126209579350639,0.5541533588761308
30.303606072121443,-0.1336666603784503,0.3133888624111688,0.4282096636396292
30.305606112122245,-0.1330391068489769,0.3141514134280261,0.5803167543504955
30.307606152123043,-0.1324100335201832,0.3149085924529614,0.436835551303392
30.309606192123844,-0.1317794511536901,0.3156603810513731,0.428472613289402
30.31160623212464,-0.1311473705496701,0.3164067608867218,0.36401913532791563
30.313606272125444,-0.1305138025468382,0.317147713720541,0.33817716544806425
